,Trustee_Conservative_Benchmark,Trustee_Conservative_EqualWeight,Trustee_Conservative_MeanVariance,Trustee_Conservative_MaxSharpe,Market_Balanced_Benchmark,Market_Balanced_EqualWeight,Market_Balanced_MeanVariance,Market_Balanced_MaxSharpe,Kelly_Growth_Benchmark,Kelly_Growth_EqualWeight,Kelly_Growth_MeanVariance,Kelly_Growth_MaxSharpe
2025-11-27,0.009591261997891731,0.008617197497382545,0.009967655868092118,0.009587677838449382,0.009258581294613988,0.008617197497382545,0.009966532817271556,0.009484518316134727,0.008927031361877003,0.008617197497382545,0.009002892307766963,0.00952502137802469
2025-11-28,-7.481389895991342e-05,-5.7190022497155546e-05,0.00030753027674723654,-0.0002674339333859077,0.0008162411119676527,-5.7190022497155546e-05,0.0017247756580560658,-0.00013368119962897662,0.001196405573862247,-5.7190022497155546e-05,0.002185964801307616,-0.00021808059407568692
2025-12-01,0.0020173084955237286,0.00262231890799125,0.0029604663920737018,0.0036265084368949374,0.0003015577822909066,0.00262231890799125,7.794136275163233e-05,0.0033368610918032005,-0.00039904814003199895,0.00262231890799125,-0.001437975833967542,0.0034668589464639243
2025-12-02,-0.0015601408887176982,-0.0005809741724572826,-0.0007199931477417376,-0.0013369618631048352,-0.0005361872748167462,-0.0005809741724572826,-2.021527766626896e-06,-0.0009249310897916363,-0.0004161033631914224,-0.0005809741724572826,0.0006193312017548358,-0.0012222469961284954
2025-12-03,0.005382254386042007,0.006282852015667695,0.005951514714071626,0.005272012918596136,0.006140983223689833,0.006282852015667695,0.007084694466491515,0.0054657191811404715,0.006282822382016606,0.006282852015667695,0.007527311584377028,0.005335844481437535
2025-12-04,0.0035830354495016703,0.0006859659854241418,0.004400741854500678,0.004087787773662033,0.0028244764852809467,0.0006859659854241418,0.003940341336721387,0.003934099189021767,0.0016976726333071124,0.0006859659854241418,0.003147132631247551,0.0034917194201762314
2025-12-05,0.0014528703669269838,0.0014047099753715653,0.0014675908855934505,0.0015269533096486931,0.001590512038640579,0.0014047099753715653,0.0013063346392911956,0.0016038522363195362,0.0017075257658807352,0.0014047099753715653,0.000909763860507784,0.0016584058473405605
2025-12-08,0.0038419327858487673,0.005187458434487313,0.0036271468747597346,0.0033670396676541703,0.004208533722315888,0.005187458434487313,0.00427174509153172,0.0036191097404898454,0.00439938850181365,0.005187458434487313,0.004800280385434785,0.003669646142920868
2025-12-09,-0.005511381302832463,-0.00658588032097962,-0.005187230807528365,-0.005289146062707695,-0.006047677100473825,-0.00658588032097962,-0.005423805342057664,-0.005469453256355505,-0.006533900880861698,-0.00658588032097962,-0.005555982552227889,-0.005598949233692085
2025-12-10,0.0015713908952332822,0.0021760448519578812,0.0018118163169851265,0.0019719474453798735,0.0016147922200999698,0.0021760448519578812,0.0014077524840387934,0.001993997363818556,0.0016555532815443197,0.0021760448519578812,0.0012470385013465535,0.0019450395708207058
2025-12-11,0.006380878851602878,0.005438408718685173,0.0057581772900279216,0.006039078200078762,0.005611616242660489,0.005438408718685173,0.004986528290110037,0.005659647092258524,0.005088501365381859,0.005438408718685173,0.0046425894627042386,0.005690671673420855
2025-12-12,0.004708097235867736,0.0068955149595253395,0.00631886533271131,0.005132633399855369,0.007294434109337944,0.0068955149595253395,0.007881921064160524,0.0059076991310513804,0.008020485361495133,0.0068955149595253395,0.008295477804496354,0.005514645425504394
